index,epsilon,pvalue,product,gene
SLC16A1_P2,0.254796666667,0.0784424106031,0.281664737837,SLC16A1
AK8,0.215463333333,0.0493044437843,0.281635125744,AK8
FCGR3A,0.338826666667,0.151342911936,0.277850713002,FCGR3A
NTC_458,0.336986666667,0.150377351855,0.277278549303,NTC
CYP3A5,0.324653333333,0.140149652241,0.277061743951,CYP3A5
RBP1,0.219456666667,0.0552926716632,0.275929982896,RBP1
NTC_1765,0.466543333333,0.258656071448,0.273990319825,NTC
MST1R,0.342506666667,0.162089909681,0.270663845054,MST1R
GABRR1,0.27259,0.103851712814,0.268115799413,GABRR1
DOK1,0.170263333333,0.0273365622163,0.266165194817,DOK1
GALK1,0.332053333333,0.158415062287,0.265710248672,GALK1
NTC_2223,0.409663333333,0.226349428366,0.264323220894,NTC
NTC_1699,0.3835,0.205739087786,0.263343003399,NTC
NTC_1674,0.39519,0.217014290578,0.262213175502,NTC
NTC_2045,0.36303,0.190677775528,0.261272663138,NTC
KCNA1,0.854743333333,0.495198411012,0.260885407707,KCNA1
NTC_563,0.382916666667,0.210197000965,0.259377596835,NTC
LMTK3,0.34749,0.17942602858,0.259267346872,LMTK3
FER_P2,0.323686666667,0.158415062287,0.259015212491,FER
NTC_2317,0.30668,0.143497481451,0.25857899659,NTC
NTC_876,0.289913333333,0.130465125949,0.25642995587,NTC
NTC_525,0.27597,0.118370344988,0.255757153201,NTC
CYP2C9,0.378655333333,0.211322745324,0.255612704984,CYP2C9
CDK11A,0.346346666667,0.183459191092,0.255070648213,CDK11A
NDUFC1_P2,0.315836666667,0.158415062287,0.2527336148,NDUFC1
NTC_2195,0.329046666667,0.178427713045,0.246303832081,NTC
ZC3HC1,0.202596666667,0.0627418375873,0.24361089621,ZC3HC1
NTC_1422,0.392473333333,0.240883635058,0.242624151071,NTC
NTC_2227,0.284226666667,0.143497481451,0.239647340129,NTC
KCNJ5,0.579196666667,0.385810583373,0.239570721194,KCNJ5
PHYH,0.34056,0.198104168378,0.239449910893,PHYH
NTC_788,0.41886,0.269210219101,0.238711856931,NTC
WNK4,0.426053333333,0.275955129161,0.238232633438,WNK4
ROR1,0.36896,0.2275365975,0.237222367289,ROR1
MTMR6,0.150386333333,0.0264851552525,0.237158868234,MTMR6
PLK2_P2,0.250306666667,0.113363834035,0.236671329746,PLK2
NTC_1771,0.222229666667,0.0861686692334,0.236596951096,NTC
MTMR4_P2,0.528433333333,0.359341748588,0.234884559996,MTMR4
EPHA2,0.51442,0.349717352056,0.234721007547,EPHA2
NTC_2216,0.24672,0.112662060267,0.233945408576,NTC
EPOR_P2,0.319036666667,0.185500783276,0.233424533787,EPOR
BUB1,0.243706666667,0.111964378539,0.231745574203,BUB1
NTC_2520,0.316323333333,0.186527450123,0.230681083116,NTC
NTC_194,0.286586666667,0.157505898294,0.230044028127,NTC
NTC_757,0.327643333333,0.199181643503,0.229596291405,NTC
TF_P2,0.391463333333,0.262580210781,0.227337636165,TF
NTC_1004,0.313373333333,0.188594192582,0.227030106742,NTC
NTC_754,0.402903333333,0.274596653721,0.226151558598,NTC
NTC_496,0.39233,0.266544377118,0.225287842136,NTC
NTC_826,0.318933333333,0.197030135047,0.224997051895,NTC
GLYATL1_P1,0.285553333333,0.163951290418,0.224240795273,GLYATL1
HAL,0.301586666667,0.181434292857,0.223560352339,HAL
NTC_544,0.483393333333,0.34812889168,0.221519796325,NTC
NTC_769,0.145817333333,0.0302685267497,0.221497800395,NTC
NTC_1410,0.155747,0.038082038671,0.221048572613,NTC
NTC_582,0.143121333333,0.0288832600663,0.2203143668,NTC
SPRYD3,0.222316,0.102546184286,0.219888419319,SPRYD3
GIT2,0.55809,0.406423038084,0.218225290535,GIT2
GLP2R,0.40008,0.289787365558,0.215211254949,GLP2R
CPD,0.152573333333,0.0389504554687,0.215050199991,CPD
NTC_2261,0.379663333333,0.271894304009,0.214737539751,NTC
LALBA_ENST00000301046.2,0.290783333333,0.183459191092,0.214150446536,LALBA
EIF2AK4,0.79099,0.539105421147,0.212243420798,EIF2AK4
PPFIA2_ENST00000549396.1,0.344646666667,0.247129961082,0.209226237039,PPFIA2
MTHFD2_P1,0.39772,0.298307093599,0.208936800645,MTHFD2
RDX,0.465883333333,0.356115285081,0.208906459102,RDX
ABCG1,0.356258666667,0.259959871667,0.208444696486,ABCG1
NTC_2269,0.289913333333,0.192778256153,0.207271204624,NTC
SAR1B,0.193579666667,0.085605546915,0.20664592516,SAR1B
NTC_653,0.34856,0.256062957811,0.206226654113,NTC
MMP26_ENST00000380390.1,0.256036666667,0.156601459559,0.206161797957,MMP26
NTC_2007,0.188513333333,0.0817442598767,0.205016305924,NTC
NTC_709,0.44621,0.34812889168,0.2044801645,NTC
NTC_295,0.32889,0.240883635058,0.203317398326,NTC
NTC_2386,0.381796666667,0.294026089306,0.202968503696,NTC
MAPK7,0.44468,0.349717352056,0.202899843777,MAPK7
NTC_1375,0.375543333333,0.288383052148,0.202804766216,NTC
NTC_906,0.199156,0.0968317967801,0.201940601072,NTC
UGP2,0.336556666667,0.252207683643,0.201342227885,UGP2
SNAP25,0.32539,0.244618128015,0.198979681974,SNAP25
CSNK1G1,0.394204333333,0.312874896748,0.198927049181,CSNK1G1
PPP1R3G,0.342016666667,0.265218732708,0.197136971722,PPP1R3G
PPP1R14C,0.146129666667,0.0451789350107,0.196553755542,PPP1R14C
NTC_1483,0.28738,0.207959382242,0.195999333307,NTC
NTC_1645,0.30323,0.226349428366,0.195650241918,NTC
NTC_28,0.304713333333,0.231122970925,0.193845486041,NTC
NTC_263,0.30438,0.233536381157,0.192260243238,NTC
NTC_2438,0.276116666667,0.201350269984,0.192190393883,NTC
NTC_1504,0.303976666667,0.233536381157,0.192005479572,NTC
NME3,0.170173666667,0.0759637587629,0.19049130554,NME3
NTC_1374,0.336363333333,0.271894304009,0.190247064493,NTC
RTCA,0.43516,0.365849574839,0.190033260311,RTCA
NTC_1967,0.171002666667,0.0775059608815,0.189926658851,NTC
PPP1R7,0.148876,0.0537414961565,0.189026405217,PPP1R7
SGK223,0.223866666667,0.144344394432,0.18818233727,SGK223
PRKACA,0.198793333333,0.113363834035,0.187964160808,PRKACA
NTC_1068,0.258133333333,0.190677775528,0.185778540189,NTC
NTC_908,0.419646666667,0.360961401728,0.185710115058,NTC
GRIN1,0.173641,0.085605546915,0.185361436501,GRIN1
CACNB1,0.16099,0.0710021304785,0.184933820488,CACNB1
NTC_1988,0.42345,0.367487509663,0.184098028369,NTC
ULK1,0.267936666667,0.206847493168,0.183362387647,ULK1
RPS6KA4,0.85329,0.610588642536,0.18281847318,RPS6KA4
NTC_2264,0.245266666667,0.180427681592,0.182404042827,NTC
NTC_472,0.345566666667,0.29687519312,0.182260876013,NTC
NTC_1860,0.171998,0.0873044792538,0.18213959956,NTC
NTC_583,0.180529,0.0993391393388,0.181048852571,NTC
PDE11A,0.462166333333,0.406423038084,0.180717057047,PDE11A
NTC_701,0.164532333333,0.0806674465731,0.179883478074,NTC
NTC_365,0.25264,0.194895690819,0.179424362872,NTC
NTC_1629,0.23622,0.174477341728,0.179116404947,NTC
NTC_1858,0.141955666667,0.0556860167018,0.178048440976,NTC
CDKL3_P1,0.145095,0.0593344938829,0.177986985689,CDKL3
NTC_1630,0.237346666667,0.178427713045,0.177662925821,NTC
ENPP2,0.279943333333,0.232327884536,0.177455704445,ENPP2
CHRNE,0.339216666667,0.30118380749,0.176789000896,CHRNE
NTC_2429,0.200766666667,0.132042090128,0.176531642447,NTC
INPP5E,0.30086,0.259959871667,0.176031286401,INPP5E
IFNGR2,0.348643333333,0.314356929897,0.175220107053,IFNGR2
NTC_1065,0.12427,0.0398352675271,0.173944728179,NTC
NTC_2031,0.38616,0.35450847853,0.173916181965,NTC
FPR1,0.168013333333,0.0925662585012,0.173649725344,FPR1
NTC_1946,0.117048333333,0.033724459853,0.172301584029,NTC
NTC_60,0.28405,0.248392190437,0.171811068909,NTC
NTC_2252,0.449903333333,0.415201585486,0.171746546913,NTC
PPM1L,0.199326,0.137678315867,0.171646486398,PPM1L
NTC_979,0.277206666667,0.240883635058,0.171367138755,NTC
KIAA1804,0.231147333333,0.181434292857,0.171345039399,KIAA1804
CDK11B_ENST00000341832.6,0.136086666667,0.0552926716632,0.171106178619,CDK11B
RIPK3,0.363833333333,0.340258176863,0.170343648367,RIPK3
NTC_787,0.291073333333,0.26126732824,0.16967098179,NTC
NTC_2435,0.16876,0.0993391393388,0.169245962476,NTC
NTC_1582,0.136943333333,0.0580967456629,0.16924117122,NTC
NTC_1612,0.327983333333,0.305532964706,0.168892369294,NTC
PTPDC1,0.572493333333,0.50698058552,0.168890497631,PTPDC1
NTC_2477,0.257963333333,0.221646649245,0.168795425661,NTC
NTC_504,0.18707,0.125821834541,0.168408642627,NTC
NTC_1107,0.157273333333,0.0850448260068,0.168337843085,NTC
NTC_1781,0.22605,0.180427681592,0.168112668719,NTC
MAP4K3,0.300286666667,0.275955129161,0.167908751768,MAP4K3
NTC_1581,0.17598,0.111269448144,0.167818763115,NTC
PHKA1,0.257226333333,0.222816156974,0.167725284781,PHKA1
PRKD2_P1,0.29954,0.275955129161,0.167491244492,PRKD2
NTC_1496,0.386916666667,0.370777953931,0.166717012153,NTC
NTC_2417,0.24052,0.203536067405,0.166285575499,NTC
NTC_1968,0.2849,0.26126732824,0.166072453833,NTC
NTC_1256,0.338516666667,0.323346106429,0.165985677502,NTC
STK4_P1,0.118285666667,0.0395385755676,0.165952304064,STK4
MMP27,0.279353333333,0.255341336494,0.165622689376,MMP27
NTC_2165,0.292189,0.271894304009,0.165262066398,NTC
PHKG2,0.301946666667,0.284199445575,0.164976645545,PHKG2
NTC_1213,0.385563333333,0.374086626575,0.164646268684,NTC
"CDK11B_ENST00000317673.7,ENST00000340677.5,ENST00000407249.3",0.240026666667,0.206847493168,0.164262186458,CDK11B
SHMT2,0.16685,0.105170413996,0.163197055594,SHMT2
NTC_1876,0.477083333333,0.455138216381,0.163094132412,NTC
NTC_1301,0.095809,0.0199629008495,0.162853872342,NTC
NTC_2491,0.294556666667,0.28005622882,0.162817600652,NTC
NTC_517,0.3293,0.320331157074,0.162806189216,NTC
DPP4,0.3252,0.315843751715,0.162771611377,DPP4
ADH1B,0.2113,0.171558084633,0.161768915786,ADH1B
NTC_1790,0.221576,0.186527450123,0.161585903682,NTC
NTC_187,0.235713333333,0.207959382242,0.160761556771,NTC
NTC_1,0.5229,0.49324863333,0.160495845804,NTC
NTC_326,0.164442666667,0.105834406774,0.160392956877,NTC
NTC_270,0.112683333333,0.038082038671,0.159929179956,NTC
"CACNB4_ENST00000360283.6,ENST00000534999.1",0.183413666667,0.134435536976,0.159842426894,CACNB4
NTC_1569,0.126709666667,0.0549011963038,0.159707168984,NTC
NTC_2437,0.151537333333,0.0884523397573,0.159612860049,NTC
MTMR8,0.139573333333,0.0719726128018,0.159508973702,MTMR8
SBF1,0.363966666667,0.365849574839,0.15894331352,SBF1
NTC_1271,0.12975,0.0597515926125,0.158768654268,NTC
ROS1,0.297476666667,0.292608882902,0.158767013636,ROS1
NTC_668,0.34463,0.34812889168,0.157930120552,NTC
CD3G,0.160521,0.103851712814,0.15788626229,CD3G
GLUD2,0.241883333333,0.222816156974,0.157720830684,GLUD2
NTC_1679,0.169483333333,0.118370344988,0.157069880235,NTC
TWF1,0.466539333333,0.460747314874,0.157007834896,TWF1
"PTPRD_ENST00000356435.5,ENST00000540109.1",0.126053333333,0.0568809853543,0.156940545754,PTPRD
NTC_2127,0.125687666667,0.0564801615772,0.156871288257,NTC
PMP2,0.29311,0.292608882902,0.15643646908,PMP2
NTC_1298,0.127636666667,0.0597515926125,0.156182672847,NTC
NTC_1002,0.167262333333,0.116922437452,0.155905578773,NTC
NTC_550,0.159376,0.107173018942,0.154581099015,NTC
NTC_1083,0.137453333333,0.075454929093,0.154265578315,NTC
NTC_1537,0.102845,0.0317104978258,0.154143771283,NTC
NTC_1411,0.391226666667,0.404680196338,0.153708281381,NTC
NTC_1076,0.173683333333,0.132042090128,0.152717603016,NTC
STK39,0.34293,0.359341748588,0.152429752399,STK39
NTC_1094,0.198423,0.170592641858,0.152396742407,NTC
NTC_2536,0.170322666667,0.128902813462,0.151542481267,NTC
DUSP19,0.361843333333,0.382438325217,0.151047371717,DUSP19
NTC_612,0.366236666667,0.39090245957,0.1493995083,NTC
NTC_2551,0.225163333333,0.217014290578,0.149398498545,NTC
NTC_1088,0.251263333333,0.258656071448,0.147561257747,NTC
MMP20_ENST00000260228.2,0.299536333333,0.321836775396,0.147481006604,MMP20
TRPV3_P2,0.197575333333,0.17942602858,0.147413831997,TRPV3
GAD1,0.196916666667,0.17942602858,0.14692239121,GAD1
NTC_991,0.10495,0.0398352675271,0.14690190088,NTC
GRIA1,0.262198,0.275955129161,0.146611034664,GRIA1
NTC_833,0.482933333333,0.497151497582,0.146575698706,NTC
NTC_198,0.132383333333,0.0785483807559,0.146265415487,NTC
PGD,0.140004333333,0.0913755608235,0.145488295302,PGD
NTC_1187,0.450563333333,0.477802655332,0.144518838446,NTC
DAO,0.162043333333,0.129682498325,0.143751660098,DAO
NTC_1652,0.200313333333,0.192778256153,0.143212405669,NTC
DDC,0.119091,0.0627418375873,0.143200111422,DDC
CTDNEP1,0.303196666667,0.337141898402,0.143165606931,CTDNEP1
NTC_1478,0.086037,0.0220207812213,0.142577701082,NTC
NTC_1511,0.172870666667,0.150377351855,0.142241021416,NTC
NTC_2443,0.182993333333,0.168674759909,0.141444678581,NTC
NTC_1178,0.276396666667,0.308455733871,0.141185394195,NTC
EPHA3,0.156166666667,0.125060975691,0.140999476932,EPHA3
NTC_2263,0.193244333333,0.186527450123,0.140924830456,NTC
NTC_1073,0.128038333333,0.0796021814316,0.140723735129,NTC
SERPINA1_P1,0.146726666667,0.110578585606,0.14031896191,SERPINA1
"ESRRG_ENST00000366940.2,ENST00000493603.1",0.232712,0.249659802281,0.140244207422,ESRRG
NTC_1888,0.25724,0.285589094282,0.140005025895,NTC
PYGL,0.127468666667,0.0801336554486,0.139729246188,PYGL
NTC_1090,0.136176666667,0.0943753256205,0.13960035736,NTC
NTC_1258,0.252426666667,0.28005622882,0.139530042461,NTC
NTC_1100,0.104985,0.0475483774281,0.138880908391,NTC
TF_P1,0.294053333333,0.337141898402,0.138848241306,TF
INPP4B_P2,0.152743333333,0.123549332087,0.138715324208,INPP4B
KCNMA1,0.198603333333,0.200264230473,0.138703895497,KCNMA1
NTC_1739,0.314956666667,0.36421531802,0.138153156913,NTC
NTC_307,0.082439,0.0213151999595,0.137781173634,NTC
NTC_362,0.133491333333,0.0931659589458,0.137595222891,NTC
NTC_238,0.353173333333,0.408169480595,0.137440747647,NTC
NTC_2260,0.31253,0.36421531802,0.137088719496,NTC
NTC_1290,0.19466,0.199181643503,0.136408129017,NTC
NTC_278,0.420496666667,0.473982908322,0.136340711667,NTC
NTC_926,0.10652,0.0526018838501,0.13623894174,NTC
ITPA,0.0490703333333,0.00169682045166,0.135942690329,ITPA
NTC_2024,0.263953333333,0.305532964706,0.135920637785,NTC
NTC_112,0.309666666667,0.36421531802,0.13583274183,NTC
NTC_1558,0.231926666667,0.26126732824,0.135193508749,NTC
PPM1F,0.0859666666667,0.026907951473,0.13497792801,PPM1F
SLC29A1_P2,0.280413333333,0.330964573903,0.134659667553,SLC29A1
NTC_1958,0.127121333333,0.0884523397573,0.133895714938,NTC
ISYNA1,0.44352,0.499109478971,0.133856190817,ISYNA1
EPHA1,0.260123333333,0.306992493628,0.133410037545,EPHA1
TK2,0.2923,0.349717352056,0.133371467878,TK2
NTC_1941,0.207134,0.228727333421,0.132707011539,NTC
DDR2,0.248516666667,0.292608882902,0.132636449936,DDR2
NTC_2383,0.337443333333,0.404680196338,0.132577452535,NTC
NTC_1994,0.201031333333,0.219321689427,0.132463248012,NTC
NTC_597,0.123689333333,0.0850448260068,0.132391138057,NTC
NTC_2119,0.11536,0.0714857595552,0.132177234323,NTC
ENPP1,0.313176666667,0.379084198471,0.131930154922,ENPP1
NTC_1234,0.101143333333,0.0496618556329,0.131888586126,NTC
NTC_2543,0.26005,0.311396934912,0.131763607578,NTC
PPCDC_P1,0.101696333333,0.0507480136284,0.131654136039,PPCDC
NTC_468,0.170184,0.168674759909,0.13154370567,NTC
NTC_327,0.38004,0.451420554016,0.131272911565,NTC
GRIK2,0.263946666667,0.321836775396,0.129957924157,GRIK2
F3_P2,0.0982166666667,0.0478954868555,0.129617066136,F3
NTC_218,0.18747,0.203536067405,0.12960900066,NTC
HNMT,0.43425,0.503036897773,0.129580268725,HNMT
NTC_148,0.247507666667,0.29974270123,0.129508728941,NTC
NTC_200,0.0890333333333,0.0358468164605,0.128702082273,NTC
NPR2,0.101753333333,0.0545124815734,0.128565748475,NPR2
NTC_2009,0.108169666667,0.064952201513,0.128441324654,NTC
IRGC,0.209426666667,0.244618128015,0.128066786103,IRGC
SYK_P2,0.0826456666667,0.0282114813304,0.128065585311,SYK
NTC_696,0.18856,0.210197000965,0.127725544268,NTC
NTC_457,0.207976666667,0.243368517624,0.12764268497,NTC
SYN1,0.235033333333,0.286984224309,0.127421435767,SYN1
CSNK2A2,0.381066666667,0.464507801865,0.126897862592,CSNK2A2
TAT,0.157570666667,0.156601459559,0.126876561737,TAT
NTC_796,0.214283333333,0.256062957811,0.126781428923,NTC
NTC_1810,0.293886666667,0.370777953931,0.1266316786,NTC
HPRT1,0.30055,0.379084198471,0.126610990799,HPRT1
NTC_2168,0.180509333333,0.199181643503,0.126492039608,NTC
NTC_667,0.102324333333,0.0580967456629,0.126457342582,NTC
TFPI,0.214245666667,0.257357689207,0.126289861613,TFPI
POMC,0.09969,0.0545124815734,0.125958718457,POMC
NTC_681,0.130343333333,0.108525008818,0.125712256885,NTC
MINK1,0.126233333333,0.101253746072,0.125550272179,MINK1
VAMP1,0.151156666667,0.147768879657,0.125523068591,VAMP1
DYRK1B,0.2464,0.309924478312,0.125354551454,DYRK1B
CRYZ,0.286946666667,0.365849574839,0.12530887628,CRYZ
QPRT_P1,0.418563333333,0.503036897773,0.124899364909,QPRT
NTC_730,0.289676666667,0.370777953931,0.124817648134,NTC
NTC_2280,0.260833333333,0.33250155052,0.124732149812,NTC
NTC_1468,0.16524,0.176444287053,0.124490559969,NTC
HRH1_P1,0.169826666667,0.185500783276,0.12425440281,HRH1
NTC_2113,0.181645666667,0.207959382242,0.123886246659,NTC
NTC_66,0.260303333333,0.335590213944,0.12343342297,NTC
NTC_2349,0.193653333333,0.231122970925,0.123193901995,NTC
SPTLC3,0.488673333333,0.559688872741,0.12317173962,SPTLC3
NTC_1367,0.188015666667,0.221646649245,0.123025951308,NTC
TPTE2_ENST00000400230.2,0.186876666667,0.220482398894,0.122708092055,TPTE2
ABL1_ENST00000372348.2,0.269843333333,0.352907147088,0.122060810946,ABL1
NTC_1794,0.141263333333,0.136861658374,0.12201171226,NTC
NTC_880,0.24882,0.323346106429,0.12200449887,NTC
CHD1,0.136646666667,0.128127480894,0.121937706875,CHD1
CERKL_P1,0.082293,0.0334670412389,0.121413666979,CERKL
FCGR3B,0.119753333333,0.0974541474726,0.121094531551,FCGR3B
VKORC1,0.253826666667,0.334044027885,0.120871316527,VKORC1
CCR5,0.104652,0.0700424033993,0.12083527646,CCR5
SLC16A2,0.18512,0.222816156974,0.120708110699,SLC16A2
NTC_1848,0.2626,0.34812889168,0.120339058286,NTC
NTC_2043,0.247396666667,0.326379491061,0.120303343297,NTC
NTC_240,0.341196666667,0.444037010718,0.120299403826,NTC
SLC25A29,0.39813,0.499109478971,0.120157298994,SLC25A29
CELA2A,0.124804666667,0.110578585606,0.119354318244,CELA2A
CACNB2_P1,0.54851,0.606269400617,0.119210064728,CACNB2
NTC_1677,0.076351,0.0275529241586,0.119094756183,NTC
NTC_684,0.24447,0.326379491061,0.118880172203,NTC
ACSS2,0.251757333333,0.337141898402,0.118876608447,ACSS2
NTC_401,0.157672,0.176444287053,0.118788886295,NTC
NTC_589,0.155460333333,0.172526814446,0.118638526796,NTC
NME1_P2,0.14437,0.151255105985,0.118425260913,NME1
NTC_55,0.329143333333,0.436722903866,0.118423806668,NTC
NTC_747,0.119258333333,0.1018980168,0.118284501793,NTC
CA3,0.133943666667,0.131252128908,0.118124068235,CA3
ADRA1A,0.154202,0.171558084633,0.11805532585,ADRA1A
PTGS1,0.066475,0.0167635187521,0.118035324354,PTGS1
FFAR1_ENST00000246553.2,0.19526,0.249659802281,0.117673708022,FFAR1
CHIT1,0.269266666667,0.365849574839,0.117588065447,CHIT1
NTC_2359,0.159998,0.184477490144,0.117447590876,NTC
NTC_420,0.162719333333,0.190677775528,0.117109091712,NTC
NTC_847,0.184014666667,0.231122970925,0.117062197799,NTC
NTC_111,0.0936876666667,0.0564801615772,0.116931958032,NTC
SLC32A1,0.320023333333,0.431283590453,0.116884383205,SLC32A1
CSAD,0.494606666667,0.580646199044,0.116770902766,CSAD
NTC_1899,0.212683666667,0.282813491684,0.116656964849,NTC
NTC_1863,0.0876263333333,0.0468609067287,0.116471985746,NTC
NTC_1563,0.245546666667,0.335590213944,0.116435948697,NTC
GSTA5,0.228906666667,0.311057146443,0.116092263045,GSTA5
NTC_638,0.172376666667,0.212451993213,0.115964539113,NTC
MARK3_P1,0.0947666666667,0.0601715962054,0.115672995778,MARK3
GRK7,0.152002333333,0.173500428153,0.115628091236,GRK7
NTC_1868,0.115269,0.0993391393388,0.115600929419,NTC
AKR1B1,0.20756,0.278684914823,0.115172250025,AKR1B1
NTC_322,0.225343333333,0.308455733871,0.115106986381,NTC
BMX,0.17774,0.225167542217,0.115085621353,BMX
HTR1F_ENST00000319595.4,0.213713333333,0.289787365558,0.114960794506,HTR1F
PRG2,0.126586333333,0.123549332087,0.114960593601,PRG2
PTPRB,0.104170666667,0.0790741309659,0.114792488314,PTPRB
NTC_2147,0.0588466666667,0.0115841435586,0.113935153876,NTC
NTC_183,0.209264,0.285589094282,0.113893685815,NTC
PIK3C2B,0.102468,0.078026029113,0.113510002357,PIK3C2B
NUDT9,0.14175,0.158415062287,0.113428850032,NUDT9
OGFOD2,0.18143,0.237190340292,0.113376151622,OGFOD2
NTC_1380,0.213245666667,0.294026089306,0.113364410069,NTC
NTC_1361,0.184516666667,0.243368517624,0.113244447719,NTC
NTC_1745,0.0704033333333,0.0250501176895,0.112729129451,NTC
NTC_2395,0.271023333333,0.38412174935,0.112618624357,NTC
NTC_1079,0.194603333333,0.263896754945,0.112590862448,NTC
NTC_2046,0.16251,0.205739087786,0.111592885221,NTC
"PTPN20B_ENST00000509631.1,ENST00000514491.1",0.320663333333,0.449568604033,0.111335600217,PTPN20B
MARK3_P2,0.418956666667,0.543191584075,0.111043193974,MARK3
DYRK1A_ENST00000398960.2,0.125301,0.131252128908,0.110502155438,DYRK1A
ERBB3,0.237143333333,0.343392853215,0.1100840098,ERBB3
NTC_2039,0.094633,0.0695662886756,0.109547271086,NTC
NTC_2144,0.304103333333,0.436722903866,0.109414564132,NTC
PTPRJ,0.135563333333,0.156601459559,0.109156164626,PTPRJ
RNASE2,0.0448163333333,0.0036822410809,0.109077926094,RNASE2
NTC_1032,0.394310333333,0.528957484057,0.109058049869,NTC
SLC36A1_P2,0.157729,0.20463584085,0.108678167386,SLC36A1
NTC_165,0.261353333333,0.38412174935,0.108600438601,NTC
CAMK2N1,0.12536,0.136049467159,0.108599763486,CAMK2N1
PFKFB3,0.24637,0.362586518659,0.108547751163,PFKFB3
CHRM2,0.050069,0.00679653350954,0.108535199041,CHRM2
NTC_2394,0.18858,0.266544377118,0.108288382918,NTC
NTC_360,0.240196666667,0.35450847853,0.108178183104,NTC
NTC_841,0.138006333333,0.164887608225,0.10803301127,NTC
BCAT2,0.369636666667,0.510940458731,0.107797032583,BCAT2
NTC_1412,0.362863333333,0.505006318694,0.107662707775,NTC
PDK2,0.204646666667,0.298307093599,0.107508347068,PDK2
NTC_1803,0.13791,0.166773103844,0.107276601745,NTC
CDK5R1,0.117208,0.122051989991,0.107064249493,CDK5R1
NTC_2026,0.126415666667,0.143497481451,0.106588092605,NTC
NTC_1789,0.224763333333,0.335590213944,0.106580685066,NTC
NTC_7,0.420006666667,0.557613123319,0.106541836889,NTC
NTC_1344,0.148005666667,0.192778256153,0.105815460325,NTC
NTC_352,0.132511666667,0.159327419702,0.105705812336,NTC
RSL24D1,0.10194,0.0922330797974,0.105519448721,RSL24D1
PIP4K2A,0.0692966666667,0.0300339118349,0.105496420595,PIP4K2A
NTC_2027,0.27905,0.418744318764,0.105495151677,NTC
NTC_935,0.0623046666667,0.0202937588276,0.105459215544,NTC
TUBB3_P2,0.235074333333,0.356115285081,0.1054095373,TUBB3
FPGS,0.356796666667,0.50698058552,0.10525811058,FPGS
SLC6A2,0.126694666667,0.147768879657,0.105209407463,SLC6A2
ENO3_P2,0.133803333333,0.163951290418,0.105073772127,ENO3
NTC_1166,0.152903333333,0.205739087786,0.104996148708,NTC
AKAP14,0.087588,0.0636185012921,0.104791734192,AKAP14
G6PC3,0.1467,0.193835263596,0.104533609826,G6PC3
NTC_91,0.335356666667,0.48936223984,0.10408449595,NTC
PPIG,0.126505333333,0.151255105985,0.103771054283,PPIG
LTK,0.289873333333,0.438545319915,0.10377045578,LTK
NTC_1329,0.0557633333333,0.0137841365345,0.103754397455,NTC
CAMK1G_P2,0.296706666667,0.449568604033,0.103017749109,CAMK1G
NTC_37,0.070826,0.0353058224827,0.102850235601,NTC
NTC_416,0.26132,0.404680196338,0.102669504696,NTC
NTC_645,0.137046666667,0.178427713045,0.102584595419,NTC
EHHADH,0.120557666667,0.140981069479,0.102575188565,EHHADH
NTC_1040,0.074235,0.0416565121163,0.102467839635,NTC
HSD17B6,0.211591333333,0.3279035436,0.102463926248,HSD17B6
KCNMB1,0.40113,0.555541856271,0.102401755784,KCNMB1
FCER1G,0.73935,0.727278719613,0.102251454243,FCER1G
NTC_234,0.182015,0.274596653721,0.102165885791,NTC
CTDSP1,0.114373333333,0.128127480894,0.102061926094,CTDSP1
NTC_1980,0.144645666667,0.197030135047,0.102042794427,NTC
NTC_510,0.080877,0.0549011963038,0.101938842124,NTC
HSD11B2,0.229935,0.362586518659,0.101306681673,HSD11B2
CLK4,0.165446666667,0.247129961082,0.100438468859,CLK4
HTR4,0.196829666667,0.309924478312,0.100135935787,HTR4
NTC_1033,0.233882333333,0.374086626575,0.0998742623205,NTC
NTC_635,0.300813333333,0.466394017815,0.0996435228523,NTC
NTC_557,0.154245,0.226349428366,0.0995220511318,NTC
CDK19,0.108134,0.120568870608,0.0993497136607,CDK19
NTC_518,0.114206333333,0.135240280201,0.0992331907262,NTC
NADK_P1,0.4093,0.572219248012,0.0992296841866,NADK
TEK,0.476366666667,0.619267796987,0.0991421468741,TEK
NTC_1145,0.165049,0.250931047021,0.0991029460453,NTC
SFTPD,0.25098,0.402942700281,0.0990760384507,SFTPD
PPAP2C,0.258236666667,0.413437313301,0.0990570882492,PPAP2C
EIF2AK1,0.186864666667,0.295448788603,0.0989481646444,EIF2AK1
NTC_368,0.277056666667,0.440371248944,0.0986823325282,NTC
ITK,0.205173333333,0.330964573903,0.0985280283539,ITK
NTC_1614,0.31354,0.485492395046,0.0983943604812,NTC
MAPK13_P2,0.105083,0.116204055878,0.0982293515477,MAPK13
CIB2,0.125863333333,0.165828732178,0.098216221172,CIB2
NTC_2313,0.188996666667,0.302628622565,0.0981062794863,NTC
EPHA10_P2,0.107370333333,0.122051989991,0.0980779823572,EPHA10
SYT2,0.262716666667,0.424092069963,0.0978724271392,SYT2
CA7,0.281553333333,0.449568604033,0.0977564507732,CA7
NTC_2025,0.27677,0.444037010718,0.0975837962372,NTC
NTC_1169,0.0839926666667,0.0695662886756,0.0972300088187,NTC
